,price,numBathrooms,Status,house_size_SF,n_beds,BHK_RK,building_type
3183,401015,4,Unfurnished,5896,5,BHK,Villa
3184,301012,4,Unfurnished,6521,5,BHK,Villa
3185,401022,4,Unfurnished,5896,4,BHK,Villa
3186,301012,4,Unfurnished,5896,4,BHK,Villa
3187,1549195,4,Unfurnished,6521,5,BHK,IndependentHouse
3188,1010102,4,Unfurnished,6521,5,BHK,Villa
3189,308512,4,Unfurnished,6521,5,BHK,IndependentFloor
3190,305212,4,Unfurnished,5852,4,BHK,IndependentFloor
3191,401012,4,Unfurnished,6521,5,BHK,IndependentFloor
3192,301025,4,Unfurnished,5896,4,BHK,IndependentFloor
3193,8500,1,Furnished,400,1,BHK,Apartment
3194,8000,1,Furnished,400,1,BHK,Apartment
3195,9000,1,Furnished,450,1,BHK,Apartment
3196,9000,1,Furnished,400,1,BHK,Apartment
3197,12000,1,Semi-Furnished,450,1,BHK,Apartment
3198,20000,1,Semi-Furnished,700,2,BHK,Apartment
3199,8000,1,Furnished,350,1,BHK,Apartment
3200,10000,1,Semi-Furnished,450,1,BHK,Apartment
3201,7000,1,Semi-Furnished,350,1,BHK,Apartment
3202,9000,1,Semi-Furnished,550,1,BHK,Apartment
3203,9000,1,Semi-Furnished,450,1,BHK,Apartment
3204,11000,1,Semi-Furnished,550,1,BHK,Apartment
3205,7000,1,Semi-Furnished,550,1,BHK,Apartment
3206,7000,1,Semi-Furnished,450,1,BHK,Apartment
3207,11000,1,Furnished,250,1,BHK,Apartment
3208,30000,2,Semi-Furnished,1600,3,BHK,Apartment
3209,20000,1,Furnished,1200,2,BHK,Apartment
3210,7000,1,Furnished,450,1,BHK,Apartment
3211,10000,1,Furnished,550,1,BHK,Apartment
3212,28000,1,Furnished,1200,2,BHK,Apartment
3213,11000,1,Semi-Furnished,550,1,BHK,Apartment
3214,13000,1,Semi-Furnished,450,1,BHK,Apartment
3215,12000,1,Semi-Furnished,550,1,BHK,Apartment
3216,11000,1,Semi-Furnished,550,1,BHK,Apartment
3217,13000,1,Semi-Furnished,450,1,BHK,Apartment
3218,12000,1,Semi-Furnished,550,1,BHK,Apartment
3219,10000,1,Furnished,550,1,BHK,Apartment
3220,11000,1,Furnished,450,1,BHK,Apartment
3221,17000,1,Furnished,750,2,BHK,IndependentFloor
3222,12000,1,Semi-Furnished,1200,2,BHK,IndependentFloor
3223,65000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3224,30000,2,Furnished,1000,2,BHK,IndependentFloor
3225,16500,1,Furnished,789,3,BHK,IndependentFloor
3226,6000,1,Furnished,389,1,BHK,IndependentFloor
3227,24000,1,Furnished,600,1,BHK,IndependentFloor
3228,37000,2,Semi-Furnished,1300,3,BHK,IndependentFloor
3229,31000,2,Furnished,900,3,BHK,IndependentFloor
3230,16000,1,Semi-Furnished,600,1,BHK,IndependentFloor
3231,26000,2,Unfurnished,850,2,BHK,IndependentFloor
3232,28000,3,Semi-Furnished,900,3,BHK,Apartment
3233,89000,4,Semi-Furnished,3000,5,BHK,IndependentFloor
3234,55000,3,Semi-Furnished,2200,3,BHK,IndependentFloor
3235,130000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3236,140000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3237,50000,2,Semi-Furnished,2200,2,BHK,IndependentHouse
3238,22000,2,Unfurnished,1000,2,BHK,IndependentFloor
3239,115000,3,Furnished,3000,3,BHK,IndependentFloor
3240,130000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3241,120000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3242,35000,2,Semi-Furnished,1000,2,BHK,IndependentFloor
3243,55000,3,Semi-Furnished,2200,3,BHK,IndependentFloor
3244,140000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3245,125000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3246,100000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3247,155000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3248,40000,3,Semi-Furnished,2400,4,BHK,Apartment
3249,110000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3250,65000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3251,28000,2,Unfurnished,1000,2,BHK,IndependentFloor
3252,125000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3253,165000,3,Semi-Furnished,3000,3,BHK,IndependentFloor
3254,24000,2,Semi-Furnished,1200,2,BHK,Apartment
3255,32000,2,Semi-Furnished,1600,3,BHK,Apartment
3256,33000,2,Semi-Furnished,1600,3,BHK,Apartment
3257,37000,2,Semi-Furnished,1800,3,BHK,Apartment
3258,40000,3,Semi-Furnished,2000,4,BHK,Apartment
3259,28000,2,Semi-Furnished,1800,3,BHK,Apartment
3260,26000,2,Semi-Furnished,1500,3,BHK,Apartment
3261,65000,2,Unfurnished,2200,2,BHK,IndependentFloor
3262,52000,2,Unfurnished,2200,2,BHK,IndependentFloor
3263,30000,2,Furnished,1500,3,BHK,Apartment
3264,55000,3,Semi-Furnished,2200,3,BHK,IndependentFloor
3265,110000,3,Unfurnished,3000,3,BHK,IndependentHouse
3266,33000,2,Semi-Furnished,1000,2,BHK,IndependentFloor
3267,75000,3,Semi-Furnished,2200,3,BHK,IndependentHouse
3268,12000,1,Semi-Furnished,450,1,BHK,IndependentFloor
3269,10000,1,Semi-Furnished,450,2,BHK,IndependentFloor
3270,11000,1,Semi-Furnished,450,2,BHK,IndependentFloor
3271,15000,1,Semi-Furnished,900,3,BHK,IndependentFloor
3272,11000,2,Semi-Furnished,650,2,BHK,IndependentFloor
3273,15000,3,Semi-Furnished,900,3,BHK,IndependentFloor
3274,6500,1,Semi-Furnished,225,1,RK,StudioApartment
3275,10500,2,Semi-Furnished,450,2,BHK,IndependentFloor
3276,11100,2,Semi-Furnished,675,2,BHK,IndependentFloor
3277,12500,1,Semi-Furnished,600,2,BHK,IndependentFloor
3278,60000,3,Unfurnished,2100,3,BHK,IndependentFloor
3279,5000,1,Semi-Furnished,450,1,BHK,IndependentFloor
3280,25000,2,Furnished,550,2,BHK,IndependentFloor
3281,15000,1,Furnished,150,1,RK,StudioApartment
3282,24000,2,Semi-Furnished,1200,2,BHK,Apartment
3283,24000,2,Semi-Furnished,1200,2,BHK,Apartment
3284,40000,2,Furnished,900,2,BHK,IndependentFloor
3285,11000,1,Semi-Furnished,500,1,BHK,IndependentFloor
3286,18000,1,Semi-Furnished,850,2,BHK,Apartment
3287,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
3288,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
3289,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3290,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3291,235592,3,Unfurnished,3011,3,BHK,IndependentFloor
3292,301012,3,Unfurnished,3011,3,BHK,IndependentFloor
3293,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3294,408545,4,Unfurnished,5852,4,BHK,Villa
3295,401015,4,Unfurnished,6521,5,BHK,Villa
3296,1548118,4,Unfurnished,6521,5,BHK,IndependentHouse
3297,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3298,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
3299,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
3300,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3301,308212,3,Unfurnished,3085,3,BHK,IndependentFloor
3302,335221,3,Unfurnished,2741,3,BHK,IndependentFloor
3303,308212,3,Unfurnished,2852,3,BHK,IndependentFloor
3304,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3305,401122,4,Unfurnished,6521,5,BHK,IndependentFloor
3306,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
3307,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
3308,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3309,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3310,235592,3,Unfurnished,3011,3,BHK,IndependentFloor
3311,301012,3,Unfurnished,3011,3,BHK,IndependentFloor
3312,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3313,408545,4,Unfurnished,5852,4,BHK,Villa
3314,401015,4,Unfurnished,6521,5,BHK,Villa
3315,310222,4,Unfurnished,5896,4,BHK,Villa
3316,308545,4,Unfurnished,6521,5,BHK,IndependentFloor
3317,308442,4,Unfurnished,6521,5,BHK,IndependentFloor
3318,308555,4,Unfurnished,5852,4,BHK,IndependentFloor
3319,18000,1,Semi-Furnished,850,2,BHK,Apartment
3320,10000,1,Unfurnished,550,2,BHK,IndependentFloor
3321,8000,1,Semi-Furnished,300,1,BHK,Apartment
3322,28000,2,Furnished,950,2,BHK,Apartment
3323,14000,1,Semi-Furnished,700,1,BHK,Apartment
3324,18000,2,Semi-Furnished,950,2,BHK,Apartment
3325,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3326,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
3327,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3328,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3329,401102,4,Unfurnished,6521,5,BHK,Villa
3330,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
3331,301012,4,Unfurnished,5896,5,BHK,IndependentFloor
3332,232232,3,Unfurnished,2852,3,BHK,IndependentFloor
3333,235523,3,Unfurnished,2852,3,BHK,IndependentFloor
3334,232222,3,Unfurnished,2852,3,BHK,IndependentFloor
3335,549115,4,Unfurnished,6521,5,BHK,IndependentHouse
3336,546165,4,Unfurnished,6521,5,BHK,Villa
3337,308542,4,Unfurnished,5852,4,BHK,Villa
3338,308552,4,Unfurnished,5852,4,BHK,IndependentFloor
3339,321222,4,Unfurnished,5852,4,BHK,IndependentFloor
3340,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
3341,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3342,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3343,301012,3,Unfurnished,2846,3,BHK,IndependentFloor
3344,401101,4,Unfurnished,6521,5,BHK,Villa
3345,305455,4,Unfurnished,5852,4,BHK,IndependentFloor
3346,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3347,401012,4,Unfurnished,5896,4,BHK,Villa
3348,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3349,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3350,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3351,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3352,401102,4,Unfurnished,5896,4,BHK,Villa
3353,301022,4,Unfurnished,6521,5,BHK,Villa
3354,540101,4,Unfurnished,6521,5,BHK,Villa
3355,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
3356,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
3357,301012,4,Unfurnished,5896,5,BHK,IndependentFloor
3358,19000,1,Semi-Furnished,900,2,BHK,Apartment
3359,20000,1,Furnished,500,1,RK,StudioApartment
3360,504010,4,Unfurnished,6521,5,BHK,Villa
3361,401010,4,Unfurnished,6521,5,BHK,Villa
3362,408521,4,Unfurnished,6521,4,BHK,IndependentFloor
3363,308512,4,Unfurnished,6212,4,BHK,IndependentFloor
3364,308213,4,Unfurnished,6251,4,BHK,IndependentFloor
3365,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3366,301011,3,Unfurnished,2846,3,BHK,IndependentFloor
3367,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3368,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3369,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3370,301010,3,Unfurnished,2856,3,BHK,IndependentFloor
3371,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3372,60000,3,Semi-Furnished,1500,3,BHK,Apartment
3373,401015,4,Unfurnished,6521,5,BHK,Villa
3374,401015,4,Unfurnished,6521,5,BHK,IndependentHouse
3375,362128,4,Unfurnished,6521,5,BHK,IndependentHouse
3376,301102,4,Unfurnished,6521,5,BHK,Villa
3377,325622,4,Unfurnished,5896,4,BHK,IndependentHouse
3378,504401,4,Unfurnished,6521,5,BHK,IndependentHouse
3379,1020201,4,Unfurnished,5896,4,BHK,IndependentFloor
3380,1202001,4,Unfurnished,6521,5,BHK,Villa
3381,1548118,4,Unfurnished,5896,4,BHK,Villa
3382,1181822,4,Unfurnished,5896,4,BHK,IndependentHouse
3383,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3384,401010,4,Unfurnished,5896,4,BHK,IndependentFloor
3385,301012,4,Unfurnished,3856,4,BHK,IndependentFloor
3386,301012,4,Unfurnished,5412,4,BHK,IndependentFloor
3387,362262,4,Unfurnished,5896,4,BHK,IndependentFloor
3388,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3389,1102202,4,Unfurnished,5896,4,BHK,IndependentHouse
3390,1448184,4,Unfurnished,5896,4,BHK,Villa
3391,1418181,4,Unfurnished,5896,4,BHK,Villa
3392,1541818,4,Unfurnished,5896,4,BHK,Villa
3393,301015,3,Unfurnished,2741,3,BHK,IndependentFloor
3394,401011,3,Unfurnished,3010,3,BHK,IndependentFloor
3395,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3396,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3397,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3398,401010,4,Unfurnished,5896,4,BHK,IndependentFloor
3399,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3400,301102,4,Unfurnished,5896,4,BHK,IndependentFloor
3401,310120,3,Unfurnished,3011,3,BHK,IndependentFloor
3402,401012,3,Unfurnished,2856,3,BHK,IndependentFloor
3403,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
3404,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
3405,301101,4,Unfurnished,6521,5,BHK,IndependentFloor
3406,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3407,23000,2,Semi-Furnished,950,2,BHK,Apartment
3408,11000,1,Unfurnished,500,1,BHK,IndependentFloor
3409,11000,1,Unfurnished,500,1,BHK,IndependentFloor
3410,53000,3,Unfurnished,1800,3,BHK,IndependentFloor
3411,53000,3,Unfurnished,1800,3,BHK,IndependentFloor
3412,53000,3,Unfurnished,1900,3,BHK,IndependentFloor
3413,110000,4,Semi-Furnished,2800,4,BHK,Apartment
3414,28000,3,Semi-Furnished,2000,4,BHK,IndependentFloor
3415,18000,1,Semi-Furnished,850,2,BHK,Apartment
3416,27000,2,Semi-Furnished,1300,3,BHK,Apartment
3417,8000,1,Furnished,400,1,BHK,Apartment
3418,8000,1,Furnished,450,1,BHK,Apartment
3419,55000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3420,55000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3421,55000,2,Furnished,1500,2,BHK,IndependentFloor
3422,10000,1,Furnished,300,1,RK,StudioApartment
3423,12000,2,Unfurnished,700,2,BHK,IndependentFloor
3424,28000,1,Furnished,500,1,BHK,IndependentFloor
3425,13000,1,Furnished,355,1,RK,StudioApartment
3426,13000,1,Furnished,300,1,RK,StudioApartment
3427,13000,1,Furnished,350,1,RK,StudioApartment
3428,45000,2,Semi-Furnished,1500,3,BHK,IndependentFloor
3429,15000,1,Furnished,400,1,RK,StudioApartment
3430,90000,4,Semi-Furnished,3000,4,BHK,IndependentFloor
3431,60000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3432,13000,1,Furnished,300,1,RK,StudioApartment
3433,20000,1,Furnished,500,1,BHK,IndependentFloor
3434,40000,3,Unfurnished,1150,3,BHK,IndependentFloor
3435,40000,3,Unfurnished,1150,3,BHK,IndependentFloor
3436,40000,3,Unfurnished,1500,3,BHK,IndependentFloor
3437,36000,2,Semi-Furnished,1150,2,BHK,IndependentFloor
3438,50000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3439,40000,2,Semi-Furnished,1600,2,BHK,IndependentFloor
3440,55000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3441,60000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3442,11000,1,Unfurnished,500,1,BHK,IndependentFloor
3443,11000,1,Unfurnished,500,1,BHK,IndependentFloor
3444,11000,1,Unfurnished,900,1,BHK,IndependentFloor
3445,11000,1,Unfurnished,900,1,BHK,IndependentFloor
3446,13000,1,Furnished,352,1,RK,StudioApartment
3447,13000,1,Furnished,350,1,RK,StudioApartment
3448,13000,1,Furnished,350,1,RK,StudioApartment
3449,13000,1,Furnished,350,1,RK,StudioApartment
3450,13000,1,Furnished,350,1,RK,StudioApartment
3451,13000,1,Furnished,300,1,RK,StudioApartment
3452,13000,1,Furnished,300,1,RK,StudioApartment
3453,12500,1,Furnished,350,1,RK,StudioApartment
3454,13000,1,Furnished,352,1,RK,StudioApartment
3455,13000,1,Furnished,350,1,RK,StudioApartment
3456,13000,1,Furnished,300,1,RK,StudioApartment
3457,26000,2,Semi-Furnished,950,2,BHK,Apartment
3458,8000,1,Furnished,400,1,BHK,Apartment
3459,8000,1,Furnished,450,1,BHK,Apartment
3460,14000,2,Semi-Furnished,800,2,BHK,IndependentFloor
3461,12000,1,Semi-Furnished,498,2,BHK,IndependentFloor
3462,401014,3,Unfurnished,2856,3,BHK,IndependentFloor
3463,301102,3,Unfurnished,2856,3,BHK,IndependentFloor
3464,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3465,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3466,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3467,235642,3,Unfurnished,1851,4,BHK,IndependentFloor
3468,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3469,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3470,18000,1,Semi-Furnished,900,2,BHK,IndependentFloor
3471,401015,4,Unfurnished,5896,4,BHK,IndependentFloor
3472,401012,4,Unfurnished,6952,5,BHK,IndependentFloor
3473,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3474,301011,4,Unfurnished,4562,4,BHK,IndependentFloor
3475,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3476,549191,4,Unfurnished,5896,4,BHK,Villa
3477,546165,4,Unfurnished,6521,5,BHK,IndependentHouse
3478,401012,4,Unfurnished,5896,4,BHK,Villa
3479,308212,4,Unfurnished,6254,5,BHK,Villa
3480,30000,2,Semi-Furnished,1150,2,BHK,IndependentFloor
3481,23500,2,Semi-Furnished,900,2,BHK,IndependentFloor
3482,52200,2,Furnished,900,2,BHK,IndependentFloor
3483,60000,3,Furnished,1440,3,BHK,IndependentFloor
3484,31000,2,Furnished,900,2,BHK,IndependentFloor
3485,13500,1,Unfurnished,450,1,BHK,IndependentFloor
3486,16500,2,Semi-Furnished,1100,3,BHK,Apartment
3487,14000,2,Semi-Furnished,540,2,BHK,IndependentFloor
3488,12000,2,Semi-Furnished,730,2,BHK,IndependentFloor
3489,8000,1,Semi-Furnished,450,2,BHK,IndependentFloor
3490,8000,1,Semi-Furnished,500,2,BHK,IndependentFloor
3491,7500,1,Semi-Furnished,450,2,BHK,IndependentFloor
3492,7500,1,Furnished,320,1,RK,StudioApartment
3493,35000,2,Semi-Furnished,1800,3,BHK,IndependentFloor
3494,18000,2,Semi-Furnished,1200,2,BHK,Apartment
3495,55000,4,Semi-Furnished,2250,4,BHK,IndependentFloor
3496,25000,2,Semi-Furnished,1100,2,BHK,Apartment
3497,45000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
3498,22000,2,Semi-Furnished,900,3,BHK,IndependentHouse
3499,30000,3,Semi-Furnished,1600,3,BHK,IndependentFloor
3500,35000,2,Semi-Furnished,1154,3,BHK,IndependentFloor
3501,45000,3,Semi-Furnished,1850,3,BHK,IndependentFloor
3502,25000,2,Semi-Furnished,1350,2,BHK,IndependentFloor
3503,16000,2,Semi-Furnished,900,2,BHK,Apartment
3504,18000,2,Semi-Furnished,900,2,BHK,Apartment
3505,26000,2,Semi-Furnished,1200,2,BHK,Apartment
3506,32000,2,Semi-Furnished,1700,3,BHK,IndependentFloor
3507,40000,3,Furnished,1350,3,BHK,IndependentFloor
3508,35000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3509,22000,2,Semi-Furnished,1350,3,BHK,IndependentFloor
3510,31000,3,Semi-Furnished,1350,3,BHK,IndependentHouse
3511,40000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3512,60000,4,Semi-Furnished,2250,4,BHK,IndependentFloor
3513,55000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
3514,55000,3,Semi-Furnished,2080,4,BHK,IndependentFloor
3515,40000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3516,45000,3,Semi-Furnished,2250,4,BHK,IndependentFloor
3517,25000,2,Semi-Furnished,1350,3,BHK,IndependentFloor
3518,32000,3,Semi-Furnished,1350,3,BHK,IndependentFloor
3519,14000,1,Semi-Furnished,600,1,BHK,Apartment
3520,35000,3,Semi-Furnished,1800,3,BHK,IndependentHouse
3521,11000,1,Unfurnished,550,1,BHK,Apartment
3522,16000,2,Semi-Furnished,754,2,BHK,IndependentFloor
3523,20000,2,Semi-Furnished,1300,2,BHK,IndependentFloor
3524,14500,1,Semi-Furnished,700,1,BHK,Apartment
3525,45000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
3526,25000,3,Semi-Furnished,1400,3,BHK,IndependentFloor
3527,18000,2,Semi-Furnished,900,2,BHK,Apartment
3528,40000,3,Furnished,1800,3,BHK,IndependentFloor
3529,20000,2,Semi-Furnished,1050,2,BHK,Apartment
3530,18000,2,Semi-Furnished,900,2,BHK,IndependentFloor
3531,24000,2,Unfurnished,1350,3,BHK,IndependentFloor
3532,18000,1,Unfurnished,1050,2,BHK,Apartment
3533,30000,2,Semi-Furnished,1450,3,BHK,Apartment
3534,40000,3,Semi-Furnished,2250,4,BHK,IndependentFloor
3535,18000,2,Semi-Furnished,900,2,BHK,Apartment
3536,7000,1,Semi-Furnished,450,1,BHK,IndependentFloor
3537,34000,2,Semi-Furnished,900,2,BHK,IndependentFloor
3538,34500,2,Semi-Furnished,900,2,BHK,IndependentFloor
3539,24500,1,Semi-Furnished,900,2,BHK,IndependentFloor
3540,19000,1,Unfurnished,950,2,BHK,IndependentFloor
3541,10000,1,Semi-Furnished,500,2,BHK,IndependentFloor
3542,45000,3,Semi-Furnished,2000,3,BHK,Apartment
3543,40000,2,Furnished,1000,2,BHK,Apartment
3544,90000,3,Semi-Furnished,2500,3,BHK,Apartment
3545,95000,4,Semi-Furnished,3200,4,BHK,Apartment
3546,250000,1,Furnished,1500,1,BHK,Apartment
3547,9800,1,Semi-Furnished,650,2,BHK,IndependentFloor
3548,9700,1,Semi-Furnished,680,2,BHK,IndependentFloor
3549,9800,2,Semi-Furnished,680,2,BHK,IndependentFloor
3550,7000,1,Semi-Furnished,400,1,BHK,IndependentFloor
3551,7000,1,Furnished,398,1,BHK,IndependentFloor
3552,11000,1,Furnished,465,1,BHK,IndependentFloor
3553,14000,2,Semi-Furnished,788,2,BHK,IndependentFloor
3554,35000,2,Semi-Furnished,1450,3,BHK,IndependentHouse
3555,40000,2,Semi-Furnished,1450,3,BHK,Apartment
3556,25000,2,Semi-Furnished,900,2,BHK,Apartment
3557,27000,2,Semi-Furnished,1350,3,BHK,Apartment
3558,21000,2,Semi-Furnished,950,2,BHK,Apartment
3559,14000,1,Semi-Furnished,700,1,BHK,Apartment
3560,25000,2,Semi-Furnished,1300,3,BHK,Apartment
3561,22000,2,Semi-Furnished,950,2,BHK,Apartment
3562,18000,1,Semi-Furnished,900,2,BHK,Apartment
3563,14000,2,Semi-Furnished,750,1,BHK,Apartment
3564,15500,1,Semi-Furnished,750,1,BHK,Apartment
3565,18000,2,Furnished,750,1,BHK,Apartment
3566,325562,4,Unfurnished,5562,4,BHK,Villa
3567,401012,4,Unfurnished,5562,4,BHK,IndependentFloor
3568,365261,4,Unfurnished,6521,4,BHK,IndependentFloor
3569,256556,4,Unfurnished,5211,4,BHK,IndependentFloor
3570,301012,3,Unfurnished,2852,3,BHK,IndependentFloor
3571,253535,3,Unfurnished,2352,3,BHK,IndependentFloor
3572,201022,3,Unfurnished,2852,3,BHK,IndependentFloor
3573,1162992,4,Unfurnished,8521,5,BHK,Villa
3574,362125,4,Unfurnished,5211,4,BHK,IndependentFloor
3575,235416,4,Unfurnished,5211,4,BHK,IndependentFloor
3576,254611,4,Unfurnished,5412,4,BHK,IndependentFloor
3577,412022,4,Unfurnished,5412,4,BHK,Villa
3578,201020,4,Unfurnished,5562,4,BHK,IndependentFloor
3579,321122,4,Unfurnished,5211,4,BHK,IndependentFloor
3580,201021,4,Unfurnished,5211,4,BHK,IndependentFloor
3581,201020,4,Unfurnished,4741,4,BHK,IndependentFloor
3582,212225,3,Unfurnished,2511,3,BHK,IndependentFloor
3583,201020,3,Unfurnished,2541,3,BHK,IndependentFloor
3584,301012,3,Unfurnished,2745,3,BHK,IndependentFloor
3585,201022,3,Unfurnished,2852,3,BHK,IndependentFloor
3586,201022,3,Unfurnished,2852,3,BHK,IndependentFloor
3587,301202,4,Unfurnished,5562,4,BHK,IndependentFloor
3588,301102,4,Unfurnished,5621,4,BHK,IndependentFloor
3589,201022,4,Unfurnished,5523,4,BHK,IndependentFloor
3590,310102,4,Unfurnished,5211,4,BHK,Villa
3591,649119,4,Unfurnished,7211,5,BHK,IndependentFloor
3592,411616,4,Unfurnished,6521,4,BHK,IndependentFloor
